,Country,Age,Gender,playlist_id,link,music_genre
49,Australia,55-64,male,spotify:playlist:4RpXIMaijYgSsGNo0h0rR2,https://everynoise.com/everydemo.cgi?root=AU%2055-64m&amp;gscope=all&amp;ascope=all,"['australian rock', 'australian alternative rock', 'australian pop', 'new wave pop', 'album rock', 'classic rock', 'new wave', 'classic uk pop', 'glam rock', 'new romantic', 'rock', 'art rock', 'australian country', 'hard rock', 'mellow gold', 'protopunk', 'pub rock', 'soft rock', 'alternative rock', 'classic nz pop', 'freakbeat', 'melancholia', 'perth indie', 'post-punk', 'punk', 'punk blues', 'sophisti-pop', 'synthpop']"
50,Australia,65+,female,spotify:playlist:1cdvzMnqnWrfD21jrW2Ke5,https://everynoise.com/everydemo.cgi?root=AU%2065%2Bf&amp;gscope=all&amp;ascope=all,"['rock-and-roll', 'brill building pop', 'merseybeat', 'adult standards', 'bubblegum pop', 'australian rock', 'rockabilly', 'classic uk pop', 'folk rock', 'australian country', 'classic australian country', 'british invasion', 'australian pop', 'easy listening', 'lounge', 'irish country', 'mellow gold', 'nashville sound', 'deep adult standards', 'classic country pop', 'doo-wop', 'australian alternative rock', 'country rock', 'folk', 'rhythm and blues', 'soft rock', 'australian indigenous', 'singer-songwriter', 'vocal jazz', 'afrikaans', 'australian talent show', 'bush ballad', 'canadian country', 'canadian singer-songwriter', 'classic rock', 'irish folk', 'new wave pop', 'rock', 'roots rock', 'south african country', 'yodeling']"
51,Australia,65+,male,spotify:playlist:6JhpKBahyupmYxJkRVwbJQ,https://everynoise.com/everydemo.cgi?root=AU%2065%2Bm&amp;gscope=all&amp;ascope=all,"['australian rock', 'merseybeat', 'rock-and-roll', 'brill building pop', 'australian country', 'australian alternative rock', 'bubblegum pop', 'classic uk pop', 'australian pop', 'classic australian country', 'folk rock', 'adult standards', 'rockabilly', 'british invasion', 'classic rock', 'folk', 'mellow gold', 'australian indigenous', 'country rock', 'album rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'bush ballad', 'nashville sound', 'psychedelic rock', 'art rock', 'blues rock', 'british folk', 'classic country pop', 'freakbeat', 'hard rock', 'lounge', 'pub rock']"
52,Austria,0-17,female,spotify:playlist:1ZPI9jbzZQZH2yikxkQ68v,https://everynoise.com/everydemo.cgi?root=AT%200-17f&amp;gscope=all&amp;ascope=all,"['german hip hop', 'german trap', 'german pop', 'deep german hip hop', 'austropop', 'turbo folk', 'german underground rap', 'german cloud rap', 'partyschlager', 'volkspop', 'frauenrap', 'austrian pop', 'german indie', 'german pop rock', 'german rock', 'german singer-songwriter', 'german viral rap', 'hamburg hip hop', 'volksmusik', 'balkan hip hop', 'balkan trap', 'dance pop', 'neue volksmusik', 'schlager', 'zillertal']"
53,Austria,0-17,male,spotify:playlist:4QIe3fHI84dmq77b3qfVor,https://everynoise.com/everydemo.cgi?root=AT%200-17m&amp;gscope=all&amp;ascope=all,"['german hip hop', 'german trap', 'partyschlager', 'austropop', 'deep german hip hop', 'german underground rap', 'german cloud rap', 'volkspop', 'german pop', 'schlager', 'volksmusik', 'blaskapelle', 'blasmusik', 'german alternative rap', 'classic schlager', 'german drill', 'zillertal', 'austrian hip hop', 'discofox', 'german rock', 'german viral rap', 'hamburg hip hop', 'melbourne bounce international', 'neue volksmusik', 'tekk']"
54,Austria,18-24,female,spotify:playlist:4TjKBdLwab1rrSZ0zkgHxg,https://everynoise.com/everydemo.cgi?root=AT%2018-24f&amp;gscope=all&amp;ascope=all,"['turbo folk', 'austropop', 'german pop', 'volkspop', 'austrian pop', 'partyschlager', 'german hip hop', 'schlager', 'volksmusik', 'german trap', 'narodna muzika', 'balkan trap', 'blasmusik', 'german cloud rap', 'zillertal', 'austrian hip hop', 'classic schlager', 'eurovision', 'german pop rock', 'graz indie', 'sevdah', 'vienna indie']"
55,Austria,18-24,male,spotify:playlist:4LZhw6WO6RWS5yEPQffZeD,https://everynoise.com/everydemo.cgi?root=AT%2018-24m&amp;gscope=all&amp;ascope=all,"['austropop', 'volksmusik', 'zillertal', 'partyschlager', 'blasmusik', 'german hip hop', 'oberkrainer', 'schlager', 'volkspop', 'blaskapelle', 'classic schlager', 'german trap', 'austrian hip hop', 'german pop', 'turbo folk', 'discofox', 'german cloud rap', 'german rock', 'german underground rap', 'graz indie', 'neue volksmusik']"
56,Austria,18-24,nonbinary,spotify:playlist:1RjGFCYqM8xQCUX5tNRErV,https://everynoise.com/everydemo.cgi?root=AT%2018-24n&amp;gscope=all&amp;ascope=all,"['german hip hop', 'german trap', 'deep german hip hop', 'german pop', 'german cloud rap', 'austropop', 'german underground rap', 'german rock', 'hamburg hip hop', 'volkspop', 'dance pop', 'edm', 'german dance', 'german reggae', 'german viral rap', 'pop dance']"
57,Austria,25-29,female,spotify:playlist:6QMDG9UttGxhkoS9r7NO6i,https://everynoise.com/everydemo.cgi?root=AT%2025-29f&amp;gscope=all&amp;ascope=all,"['austropop', 'german indie', 'german pop', 'austrian pop', 'volkspop', 'austrian indie', 'turbo folk', 'vienna indie', 'volksmusik', 'partyschlager', 'schlager', 'classic schlager', 'german rock', 'austrian hip hop', 'blasmusik', 'discofox', 'german hip hop', 'graz indie', 'narodna muzika', 'german pop rock', 'german reggae', 'liedermacher', 'neue volksmusik', 'salzburg indie', 'zillertal']"
58,Austria,25-29,male,spotify:playlist:1XbJ6bUJs5tNW8WLvG8Vea,https://everynoise.com/everydemo.cgi?root=AT%2025-29m&amp;gscope=all&amp;ascope=all,"['austropop', 'volksmusik', 'volkspop', 'zillertal', 'blasmusik', 'schlager', 'austrian hip hop', 'blaskapelle', 'partyschlager', 'german indie', 'german pop', 'german rock', 'vienna indie', 'classic schlager', 'discofox', 'liedermacher', 'austrian pop', 'german reggae', 'graz indie', 'neue volksmusik', 'oberkrainer']"
59,Austria,30-34,female,spotify:playlist:7nDWkJbMkrls6flg834QVR,https://everynoise.com/everydemo.cgi?root=AT%2030-34f&amp;gscope=all&amp;ascope=all,"['austropop', 'german indie', 'german pop', 'austrian pop', 'vienna indie', 'austrian indie', 'volkspop', 'schlager', 'german rock', 'volksmusik', 'classic schlager', 'partyschlager', 'german pop rock', 'german reggae', 'german singer-songwriter', 'graz indie', 'neue volksmusik', 'austrian hip hop', 'deep house', 'discofox', 'nu jazz', 'salzburg indie', 'tropical house']"
60,Austria,30-34,male,spotify:playlist:4TPcjD5AHr86Ri8ycBj4mr,https://everynoise.com/everydemo.cgi?root=AT%2030-34m&amp;gscope=all&amp;ascope=all,"['austropop', 'volkspop', 'volksmusik', 'german rock', 'schlager', 'partyschlager', 'austrian hip hop', 'german indie', 'vienna indie', 'austrian pop', 'zillertal', 'blasmusik', 'classic schlager', 'german pop', 'discofox', 'liedermacher', 'neue volksmusik', 'austrian indie', 'german reggae', 'graz indie', 'german hip hop', 'oberkrainer']"
61,Austria,35-44,female,spotify:playlist:2sN21vXB0CXiD79hJONtHS,https://everynoise.com/everydemo.cgi?root=AT%2035-44f&amp;gscope=all&amp;ascope=all,"['austropop', 'german indie', 'german pop', 'schlager', 'austrian pop', 'vienna indie', 'volksmusik', 'volkspop', 'classic schlager', 'austrian indie', 'german rock', 'discofox', 'liedermacher', 'neue volksmusik', 'partyschlager', 'german pop rock', 'graz indie', 'blasmusik', 'nu jazz', 'salzburg indie']"
62,Austria,35-44,male,spotify:playlist:72a0e3x3VDQqPBiuTaJI1g,https://everynoise.com/everydemo.cgi?root=AT%2035-44m&amp;gscope=all&amp;ascope=all,"['austropop', 'volkspop', 'german indie', 'schlager', 'german rock', 'austrian hip hop', 'german pop', 'liedermacher', 'vienna indie', 'volksmusik', 'austrian indie', 'classic schlager', 'discofox', 'graz indie', 'partyschlager', 'austrian pop', 'blasmusik']"
63,Austria,45-54,female,spotify:playlist:1VmrHldjWxFbYnUVPoanEM,https://everynoise.com/everydemo.cgi?root=AT%2045-54f&amp;gscope=all&amp;ascope=all,"['schlager', 'austropop', 'classic schlager', 'volksmusik', 'discofox', 'german pop', 'german rock', 'volkspop', 'classic italian pop', 'liedermacher', 'partyschlager', 'austrian pop', 'italian adult pop', 'new wave pop', 'zillertal', 'german pop rock', 'graz indie', 'neue deutsche welle', 'vienna indie']"
64,Austria,45-54,male,spotify:playlist:1t6y2JvDaZFWHBUB5SLXZM,https://everynoise.com/everydemo.cgi?root=AT%2045-54m&amp;gscope=all&amp;ascope=all,"['austropop', 'volksmusik', 'schlager', 'classic schlager', 'discofox', 'german rock', 'volkspop', 'zillertal', 'classic italian pop', 'german pop', 'liedermacher', 'partyschlager', 'german indie', 'italian adult pop', 'neue volksmusik', 'graz indie', 'neue deutsche welle', 'vienna indie', 'austrian pop', 'blaskapelle']"
65,Austria,55-64,female,spotify:playlist:2vhU1HtYaG5ou2QkXqrPLC,https://everynoise.com/everydemo.cgi?root=AT%2055-64f&amp;gscope=all&amp;ascope=all,"['classic schlager', 'schlager', 'volksmusik', 'discofox', 'austropop', 'classic italian pop', 'italian adult pop', 'german pop', 'classic uk pop', 'german rock', 'liedermacher', 'partyschlager', 'german indie', 'bubblegum pop', 'europop', 'volkspop', 'bubblegum dance', 'dutch pop', 'dutch rock', 'glam rock', 'graz indie', 'nederpop', 'oktoberfest', 'vintage schlager', 'zillertal']"
66,Austria,55-64,male,spotify:playlist:7sI6sumCZSStNBYSM656nq,https://everynoise.com/everydemo.cgi?root=AT%2055-64m&amp;gscope=all&amp;ascope=all,"['volksmusik', 'schlager', 'classic schlager', 'austropop', 'discofox', 'german rock', 'zillertal', 'classic italian pop', 'german pop', 'liedermacher', 'partyschlager', 'classic uk pop', 'italian adult pop', 'blaskapelle', 'neue deutsche welle', 'vintage schlager', 'italian disco', 'neue volksmusik', 'volkspop']"
67,Azerbaijan,0-17,female,spotify:playlist:33i0vY0xYtkb227s3BISRi,https://everynoise.com/everydemo.cgi?root=AZ%200-17f&amp;gscope=all&amp;ascope=all,"['turkish pop', 'turkish rock', 'turkish alt pop', 'azeri pop', 'azeri rap', 'turkish hip hop', 'turkish alternative rock', 'turkish trap pop', 'new school turkce rap', 'turkish singer-songwriter', 'deep turkish pop', 'huzunlu sarkilar', 'turkce slow sarkilar', 'russian dance', 'russian pop', 'turkish alternative', 'turkish jazz', 'turkish trap', 'classic turkish pop', 'russian hip hop']"
68,Azerbaijan,0-17,male,spotify:playlist:5HeBbqjjSVhHIRADL1AlfK,https://everynoise.com/everydemo.cgi?root=AZ%200-17m&amp;gscope=all&amp;ascope=all,"['azeri pop', 'azeri rap', 'turkish hip hop', 'new school turkce rap', 'turkish trap pop', 'turkish alt pop', 'turkish pop', 'turkish trap']"
69,Azerbaijan,18-24,female,spotify:playlist:2Y8fPzMBlmHaYUsLQ3tXC2,https://everynoise.com/everydemo.cgi?root=AZ%2018-24f&amp;gscope=all&amp;ascope=all,"['azeri pop', 'azeri rap', 'turkish pop', 'turkish alt pop', 'turkish rock', 'turkish alternative rock', 'deep turkish pop', 'russian dance', 'russian pop', 'classic azeri pop', 'russian hip hop', 'turkish singer-songwriter', 'turkish trap pop', 'huzunlu sarkilar', 'russian dance pop', 'turkish alternative', 'turkish deep house', 'turkish hip hop']"
70,Azerbaijan,18-24,male,spotify:playlist:3nprondlJIFf3UnpPO2PJM,https://everynoise.com/everydemo.cgi?root=AZ%2018-24m&amp;gscope=all&amp;ascope=all,"['azeri pop', 'azeri rap', 'classic azeri pop', 'russian dance', 'russian hip hop', 'russian pop', 'meyxana', 'russian gangster rap', 'turkish alternative', 'turkish hip hop', 'central asian hip hop', 'kazakh hip hop', 'new school turkce rap', 'russian trap', 'uzbek pop']"
71,Azerbaijan,25-29,male,spotify:playlist:48vIf0APnI5k9lqVGyFqOE,https://everynoise.com/everydemo.cgi?root=AZ%2025-29m&amp;gscope=all&amp;ascope=all,"['azeri pop', 'azeri rap']"
72,Bangladesh,0-17,female,spotify:playlist:4JZQCpWsv3wbFLnvOTStdG,https://everynoise.com/everydemo.cgi?root=BD%200-17f&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'desi pop', 'filmi', 'modern bollywood', 'bangladeshi rock', 'bangla pop', 'bangladeshi indie', 'bangladeshi hip hop', 'alt z', 'classic bollywood', 'desi hip hop', 'hare krishna', 'hindi indie', 'k-pop', 'pop', 'sufi']"
73,Bangladesh,0-17,male,spotify:playlist:1WH0jw0vlaYxzeUGH8qonm,https://everynoise.com/everydemo.cgi?root=BD%200-17m&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'bangladeshi rock', 'bangladeshi indie', 'bangla pop', 'desi pop', 'modern bollywood', 'filmi', 'bangladeshi hip hop', 'desi hip hop', 'hindi indie', 'pakistani pop', 'romanian pop']"
74,Bangladesh,18-24,female,spotify:playlist:5X5kXk7DRzDFk7sGNrgtXt,https://everynoise.com/everydemo.cgi?root=BD%2018-24f&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'bangladeshi rock', 'bangla pop', 'bangladeshi indie', 'kolkata indie', 'desi pop', 'modern bollywood', 'bangladeshi hip hop', 'filmi', 'rabindra sangeet']"
75,Bangladesh,18-24,male,spotify:playlist:2ScAZ9ykBMubBKaxWA2iJU,https://everynoise.com/everydemo.cgi?root=BD%2018-24m&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'bangladeshi rock', 'bangladeshi indie', 'bangla pop', 'bangladeshi hip hop', 'south asian metal']"
76,Bangladesh,25-29,female,spotify:playlist:3DsBIKpFjX83KBjL5YkCTq,https://everynoise.com/everydemo.cgi?root=BD%2025-29f&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'desi pop', 'bangladeshi rock', 'filmi', 'modern bollywood', 'bangla pop', 'bangladeshi indie', 'pakistani pop', 'classic pakistani pop']"
77,Bangladesh,25-29,male,spotify:playlist:0qx13trZamiuS8hUsQkFiL,https://everynoise.com/everydemo.cgi?root=BD%2025-29m&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'bangladeshi rock', 'bangladeshi indie', 'bangla pop', 'bangladeshi hip hop']"
78,Bangladesh,30-34,male,spotify:playlist:4IP8gGBPYeQJ5pVvzuufUl,https://everynoise.com/everydemo.cgi?root=BD%2030-34m&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'bangladeshi rock', 'bangladeshi indie', 'bangla pop', 'desi pop', 'filmi', 'pakistani pop', 'modern bollywood', 'classic pakistani pop', 'bangladeshi hip hop', 'pakistani indie', 'sufi']"
79,Bangladesh,35-44,male,spotify:playlist:05EmtNdGROPh33JkSCLmxq,https://everynoise.com/everydemo.cgi?root=BD%2035-44m&amp;gscope=all&amp;ascope=all,"['classic bangla pop', 'bangla pop', 'bangladeshi rock', 'bangladeshi indie']"
80,Belarus,0-17,female,spotify:playlist:3gDB47Cgv3P0WEtvzuWpD6,https://everynoise.com/everydemo.cgi?root=BY%200-17f&amp;gscope=all&amp;ascope=all,"['russian alt pop', 'russian hip hop', 'russian pop', 'russian trap', 'russian drain', 'russian dance pop', 'russian rock', 'russian viral pop', 'russian dance', 'russian indie', 'russian viral rap', 'russian emo rap', 'zhenskiy rep', 'russian indie rock', 'belarusian hip hop', 'belarusian pop', 'classic russian rock', 'kavkaz', 'russian electronic', 'russian gangster rap', 'russian grime', 'russian post-punk', 'russian punk', 'ukrainian indie', 'ukrainian pop']"
81,Belarus,0-17,male,spotify:playlist:2KCseSqtWoVdJ1PTUqx9jU,https://everynoise.com/everydemo.cgi?root=BY%200-17m&amp;gscope=all&amp;ascope=all,"['russian hip hop', 'russian trap', 'russian drain', 'russian drill', 'ukrainian viral pop', 'russian hyperpop', 'russian pop', 'russian dance', 'russian alt pop', 'russian emo rap', 'russian viral rap', 'russian grime', 'zxc', 'classic russian rock', 'kavkaz', 'russian gangster rap', 'russian punk', 'russian punk rock', 'russian rock', 'russian underground rap']"
82,Belarus,18-24,female,spotify:playlist:0CrHEU9xvMEkT7Pu4Bu1gg,https://everynoise.com/everydemo.cgi?root=BY%2018-24f&amp;gscope=all&amp;ascope=all,"['russian alt pop', 'russian pop', 'russian hip hop', 'russian dance pop', 'russian trap', 'russian dance', 'russian viral pop', 'belarusian indie', 'belarusian pop', 'russian emo rap', 'russian indie', 'russian rock', 'ukrainian pop', 'zhenskiy rep', 'belarusian hip hop', 'classic russian pop', 'russian drain', 'russian electronic', 'russian grime', 'russian post-punk', 'russian viral rap', 'ukrainian indie']"
83,Belarus,18-24,male,spotify:playlist:2pBpITHFyeb9mSXjUKvYfw,https://everynoise.com/everydemo.cgi?root=BY%2018-24m&amp;gscope=all&amp;ascope=all,"['russian hip hop', 'russian trap', 'russian drain', 'russian drill', 'russian emo rap', 'russian alt pop', 'russian pop', 'russian grime', 'russian rock', 'russian dance', 'russian punk', 'russian punk rock', 'russian underground rap', 'russian gangster rap', 'russian hyperpop', 'russian viral rap', 'zxc', 'belarusian hip hop', 'russian electronic', 'russian pop punk', 'russian ska', 'ukrainian viral pop']"
84,Belarus,25-29,female,spotify:playlist:5JgI1DY8uUrpC2rUv6EhTw,https://everynoise.com/everydemo.cgi?root=BY%2025-29f&amp;gscope=all&amp;ascope=all,"['russian pop', 'russian dance', 'russian dance pop', 'russian alt pop', 'russian hip hop', 'classic russian pop', 'russian rock', 'ukrainian pop', 'belarusian pop', 'classic russian rock', 'eurovision']"
85,Belarus,25-29,male,spotify:playlist:7M36WkbSUBjxXLUA6AUVOv,https://everynoise.com/everydemo.cgi?root=BY%2025-29m&amp;gscope=all&amp;ascope=all,"['russian rock', 'russian hip hop', 'russian punk', 'russian pop', 'classic russian rock', 'russian punk rock', 'russian trap', 'classic russian pop', 'russian gangster rap', 'russian metal', 'russian alt pop', 'russian alternative rock', 'russian dance', 'belarusian pop', 'belarusian rock', 'russian grime', 'russian nu metal', 'russian pop punk', 'russian underground rap', 'belarusian hip hop', 'belarusian indie', 'central asian hip hop', 'kavkaz', 'kazakh hip hop', 'russian dance pop', 'russian heavy metal', 'russian ska']"
